,SERIALNO,RELATE,OC,RC,SEX,SSPA,AGE,QTRBIR,HISPAN,RACEDET,GQTYP
536,0000256,14,0,0,2,0,24,2,01,01,0
537,0000257,01,0,0,2,0,64,3,01,01,0
538,0000257,08,0,0,2,0,22,0,01,01,0
539,0000258,01,0,0,1,0,57,0,01,02,0
540,0000258,02,0,0,2,0,56,3,01,01,0
541,0000259,01,0,0,2,0,69,0,01,01,0
542,0000259,02,0,0,1,0,67,2,01,01,0
543,0000260,01,0,0,2,0,73,1,01,02,0
544,0000261,01,0,0,2,0,55,3,01,02,0
545,0000262,01,0,0,1,0,40,0,01,02,0
546,0000263,01,0,0,2,0,49,3,01,02,0
547,0000263,03,1,1,2,0,8,0,01,02,0
548,0000263,14,0,0,1,0,44,3,01,02,0
549,0000265,01,0,0,1,0,28,0,01,02,0
550,0000265,11,0,0,1,0,28,2,01,02,0
551,0000265,11,0,1,1,0,4,0,01,02,0
552,0000266,01,0,0,2,0,36,3,01,02,0
553,0000266,02,0,0,1,0,37,0,01,02,0
554,0000266,03,1,1,2,0,7,3,01,02,0
555,0000266,03,1,1,2,0,2,2,01,02,0
556,0000267,01,0,0,2,0,34,2,01,02,0
557,0000267,03,1,1,1,0,13,2,01,02,0
558,0000267,03,1,1,1,0,7,2,01,02,0
559,0000267,03,1,1,2,0,5,0,01,02,0
560,0000267,03,1,1,2,0,4,3,01,02,0
561,0000267,03,1,1,1,0,1,3,01,02,0
562,0000268,01,0,0,1,0,80,1,23,01,0
563,0000269,01,0,0,2,0,79,0,01,01,0
564,0000270,01,0,0,2,0,27,3,01,02,0
565,0000270,03,1,1,2,0,11,0,01,02,0
566,0000270,03,1,1,1,0,6,3,01,02,0
567,0000270,03,1,1,1,0,3,1,01,02,0
568,0000270,03,1,1,1,0,2,2,01,02,0
569,0000271,01,0,0,2,0,54,3,02,01,0
570,0000271,03,0,0,1,0,20,3,02,01,0
571,0000271,03,1,1,2,0,13,1,02,01,0
572,0000271,08,0,1,2,0,1,0,02,01,0
573,0000271,10,0,0,2,0,19,0,02,01,0
574,0000272,16,0,0,1,0,31,0,01,01,1
575,0000273,01,0,0,2,0,26,2,01,74,0
576,0000273,03,1,1,1,0,7,3,01,74,0
577,0000274,17,0,0,2,0,32,3,01,02,2
578,0000275,16,0,0,1,0,53,2,01,01,1
579,0000276,16,0,0,2,0,0,3,01,02,1
580,0000277,01,0,0,2,0,61,2,01,02,0
581,0000277,03,0,0,2,0,33,1,01,02,0
582,0000277,03,0,0,1,0,30,1,01,02,0
583,0000277,08,0,1,1,0,16,2,01,02,0
584,0000277,08,0,1,2,0,9,3,01,02,0
585,0000277,08,0,1,2,0,6,0,01,02,0
586,0000279,01,0,0,2,0,51,3,01,01,0
587,0000279,02,0,0,1,0,61,0,01,01,0
588,0000280,01,0,0,2,0,38,2,01,02,0
589,0000280,03,1,1,1,0,7,3,01,02,0
590,0000281,16,0,0,1,0,40,1,01,02,1
591,0000283,01,0,0,2,0,31,3,01,02,0
592,0000283,03,1,1,1,0,13,2,01,02,0
593,0000283,03,1,1,1,0,5,2,01,02,0
594,0000283,03,1,1,2,0,0,3,01,02,0
595,0000284,01,0,0,2,0,55,1,01,02,0
596,0000285,01,0,0,2,0,80,1,01,02,0
597,0000285,03,0,0,1,0,41,3,01,02,0
598,0000285,14,0,0,2,0,45,2,01,01,0
599,0000286,01,0,0,2,0,79,2,01,01,0
600,0000286,03,0,0,1,0,43,2,01,01,0
601,0000287,16,0,0,1,0,21,0,01,01,1
602,0000288,01,0,0,1,0,47,1,01,01,0
603,0000288,14,0,0,2,0,48,2,01,01,0
604,0000289,01,0,0,1,0,53,1,01,02,0
605,0000289,02,0,0,2,0,55,3,01,02,0
606,0000289,03,0,0,1,0,27,0,01,02,0
607,0000290,01,0,0,1,0,31,2,01,01,0
608,0000290,02,0,0,2,0,33,3,01,01,0
609,0000291,01,0,0,1,0,54,2,01,01,0
610,0000291,02,0,0,2,0,58,0,01,01,0
611,0000292,01,0,0,2,0,34,3,03,73,0
612,0000292,03,1,1,1,0,15,1,03,73,0
613,0000292,03,1,1,2,0,10,2,03,73,0
614,0000292,03,1,1,1,0,8,1,03,73,0
615,0000293,01,0,0,2,0,62,2,01,01,0
616,0000294,01,0,0,1,0,61,0,01,01,0
617,0000294,02,0,0,2,0,60,3,01,01,0
618,0000294,03,0,0,1,0,20,3,01,01,0
619,0000295,01,0,0,2,0,30,1,01,02,0
620,0000295,03,1,1,1,0,12,0,01,02,0
621,0000295,03,1,1,1,0,10,2,01,02,0
622,0000295,03,1,1,1,0,9,3,01,02,0
623,0000295,03,1,1,2,0,2,3,01,02,0
624,0000295,11,0,0,2,0,24,2,01,02,0
625,0000295,11,0,1,2,0,3,3,01,02,0
626,0000296,01,0,0,2,0,52,1,01,01,0
627,0000296,03,0,0,2,0,30,0,01,01,0
628,0000296,03,0,0,1,0,20,3,01,01,0
629,0000297,01,0,0,2,0,32,0,01,02,0
630,0000297,03,1,1,2,0,9,1,01,02,0
631,0000298,16,0,0,1,0,25,0,01,02,1
632,0000299,01,0,0,1,0,30,3,01,01,0
633,0000300,01,0,0,2,0,73,3,01,02,0
634,0000301,01,0,0,1,0,23,3,01,02,0
635,0000301,07,0,0,2,0,53,0,01,02,0
636,0000302,01,0,0,2,0,22,1,01,01,0
637,0000302,13,0,0,1,0,25,2,01,74,0
638,0000302,13,0,0,2,0,22,1,01,01,0
639,0000303,01,0,0,1,0,49,3,01,01,0
640,0000304,01,0,0,2,0,45,1,01,02,0
641,0000305,01,0,0,1,0,48,1,01,01,0
642,0000305,02,0,0,2,0,49,2,01,01,0
643,0000305,03,0,0,1,0,24,3,01,01,0
644,0000306,01,0,0,2,0,58,3,01,01,0
645,0000306,03,0,0,2,0,33,3,01,01,0
646,0000306,06,0,0,2,0,58,3,01,01,0
647,0000306,08,0,1,1,0,12,3,01,01,0
648,0000307,01,0,0,1,0,48,1,01,01,0
649,0000307,02,0,0,2,0,45,0,01,01,0
650,0000307,03,0,0,2,0,19,3,01,01,0
651,0000308,17,0,0,2,0,60,1,01,02,2
652,0000309,01,0,0,2,0,79,1,01,01,0
653,0000310,01,0,0,2,0,39,1,02,73,0
654,0000310,03,0,0,1,0,22,2,02,73,0
655,0000310,03,0,0,1,0,20,1,02,73,0
656,0000310,03,1,1,1,0,11,0,02,73,0
657,0000310,03,1,1,1,0,8,0,02,73,0
658,0000310,03,1,1,1,0,5,2,02,73,0
659,0000311,01,0,0,2,0,56,2,01,01,0
660,0000312,01,0,0,1,0,53,2,01,02,0
661,0000313,01,0,0,2,0,67,2,01,01,0
662,0000313,08,0,0,1,0,19,2,01,01,0
663,0000314,01,0,0,2,0,41,3,01,02,0
664,0000314,02,0,0,1,0,45,2,01,02,0
665,0000315,01,0,0,2,0,60,1,01,02,0
666,0000316,01,0,0,1,0,82,2,01,01,0
667,0000316,02,0,0,2,0,79,0,01,01,0
668,0000317,01,0,0,1,0,63,1,01,01,0
669,0000317,02,0,0,2,0,60,3,01,01,0
670,0000318,01,0,0,2,0,59,2,01,02,0
671,0000319,01,0,0,2,0,93,3,01,01,0
672,0000320,01,0,0,1,0,38,3,01,01,0
673,0000320,14,0,0,2,0,38,3,01,01,0
674,0000321,01,0,0,2,0,42,3,03,73,0
675,0000322,01,0,0,2,0,60,0,01,01,0
676,0000323,01,0,0,1,0,52,0,01,01,0
677,0000323,03,0,0,1,0,20,1,01,01,0
678,0000324,01,0,0,2,0,52,0,01,02,0
679,0000324,02,0,0,1,0,50,0,01,02,0
680,0000325,01,0,0,2,0,43,0,01,02,0
681,0000325,03,0,0,2,0,22,0,01,02,0
682,0000325,03,1,1,2,0,9,3,01,02,0
683,0000325,03,1,1,2,0,5,1,01,02,0
684,0000326,01,0,0,1,0,52,3,01,01,0
685,0000326,02,0,0,2,0,56,2,01,01,0
686,0000327,01,0,0,1,0,43,1,01,01,0
687,0000327,02,0,0,2,0,40,2,01,01,0
688,0000327,03,1,1,1,0,9,3,01,01,0
689,0000327,03,1,1,2,0,7,2,01,01,0
690,0000328,01,0,0,2,0,85,0,01,01,0
691,0000329,01,0,0,1,0,73,2,01,02,0
692,0000329,02,0,0,2,0,58,1,01,02,0
693,0000330,01,0,0,2,0,37,2,01,02,0
694,0000330,03,0,0,1,0,20,0,01,02,0
695,0000330,03,1,1,1,0,12,2,01,02,0
696,0000331,01,0,0,2,0,28,3,01,02,0
697,0000331,03,1,1,1,0,7,0,01,02,0
698,0000331,14,0,0,1,0,38,3,01,02,0
699,0000332,01,0,0,1,0,28,3,01,01,0
700,0000333,01,0,0,1,0,37,3,01,01,0
701,0000333,02,0,0,2,0,36,0,01,01,0
702,0000333,03,1,1,2,0,6,0,01,01,0
703,0000333,04,1,1,1,0,0,3,01,01,0
704,0000334,01,0,0,1,0,42,3,01,01,0
705,0000334,14,0,0,2,0,46,2,01,01,0
706,0000334,15,0,0,1,0,22,0,01,01,0
707,0000335,01,0,0,1,0,47,3,01,02,0
708,0000335,02,0,0,2,0,47,3,01,02,0
709,0000335,03,1,1,1,0,16,3,01,02,0
710,0000336,01,0,0,2,0,89,3,01,01,0
711,0000336,03,0,0,1,0,53,2,01,01,0
712,0000338,01,0,0,1,0,32,3,01,01,0
713,0000338,07,0,0,1,0,61,1,01,01,0
714,0000339,01,0,0,1,0,37,2,03,73,0
715,0000339,02,0,0,2,0,36,2,02,73,0
716,0000339,05,1,1,1,0,8,3,02,73,0
717,0000340,01,0,0,2,0,54,2,01,01,0
718,0000340,02,0,0,1,0,58,3,01,01,0
719,0000341,01,0,0,2,0,31,0,01,01,0
720,0000341,02,0,0,1,0,32,0,01,01,0
721,0000342,01,0,0,2,0,46,2,01,02,0
722,0000342,03,1,1,1,0,8,0,01,02,0
723,0000343,01,0,0,2,0,26,2,01,02,0
724,0000344,01,0,0,1,0,52,3,01,02,0
725,0000344,02,0,0,2,0,51,2,01,74,0
726,0000345,01,0,0,1,0,52,1,01,01,0
727,0000347,01,0,0,1,0,45,2,01,01,0
728,0000347,02,0,0,2,0,42,2,01,01,0
729,0000347,03,0,0,1,0,20,0,01,01,0
730,0000348,01,0,0,2,0,38,2,01,01,0
731,0000348,03,1,1,1,0,15,2,01,01,0
732,0000348,14,0,0,1,0,38,2,01,01,0
733,0000348,15,0,0,1,0,12,2,01,01,0
734,0000349,01,0,0,2,0,24,1,01,01,0
735,0000350,01,0,0,2,0,44,3,01,01,0
736,0000351,01,0,0,1,0,71,0,01,02,0
737,0000351,02,0,0,2,0,67,0,01,02,0
738,0000351,11,0,1,2,0,4,0,03,02,0
739,0000351,15,0,0,1,0,5,2,01,02,0
740,0000352,01,0,0,2,0,38,0,01,02,0
741,0000353,01,0,0,1,0,66,2,01,01,0
742,0000353,02,0,0,2,0,64,0,01,01,0
743,0000353,03,0,0,2,0,41,2,01,01,0
744,0000354,01,0,0,2,0,50,2,01,02,0
745,0000354,03,0,0,1,0,30,1,01,02,0
746,0000355,01,0,0,1,0,51,1,01,02,0
747,0000355,12,0,0,2,0,35,0,01,01,0
748,0000356,01,0,0,1,0,55,2,01,01,0
749,0000358,01,0,0,2,0,83,1,01,01,0
750,0000359,01,0,0,1,0,32,3,01,01,0
751,0000360,01,0,0,2,0,45,1,01,01,0
752,0000360,02,0,0,1,0,50,2,01,01,0
753,0000360,03,0,0,2,0,20,2,01,01,0
754,0000360,03,0,0,2,0,18,0,01,01,0
755,0000361,01,0,0,1,0,59,2,01,01,0
756,0000361,02,0,0,2,0,58,3,01,01,0
757,0000361,04,0,0,2,0,25,3,25,01,0
758,0000361,08,0,1,1,0,3,0,25,01,0
759,0000362,01,0,0,2,0,83,3,01,01,0
760,0000363,01,0,0,1,0,32,2,01,01,0
761,0000365,01,0,0,2,0,32,1,01,01,0
762,0000365,02,0,0,1,0,35,2,01,01,0
763,0000365,03,1,1,2,0,6,0,01,01,0
764,0000366,01,0,0,2,0,54,0,01,02,0
765,0000366,11,0,0,2,0,18,2,01,02,0
766,0000366,11,0,1,2,0,15,1,01,02,0
767,0000366,11,0,1,2,0,8,0,01,02,0
768,0000366,11,0,1,2,0,0,0,01,02,0
769,0000367,01,0,0,2,0,44,1,01,02,0
770,0000367,03,0,0,1,0,22,0,01,02,0
771,0000368,01,0,0,1,0,45,2,01,01,0
772,0000368,14,0,0,2,0,41,2,01,01,0
773,0000370,16,0,0,2,0,79,1,01,02,1
774,0000371,01,0,0,2,0,39,0,01,02,0
775,0000371,03,0,0,1,0,18,2,01,02,0
776,0000371,03,1,1,2,0,15,0,01,02,0
777,0000372,01,0,0,2,0,30,2,01,02,0
778,0000372,03,1,1,1,0,10,2,01,02,0
779,0000372,03,1,1,2,0,9,2,01,02,0
780,0000372,03,1,1,1,0,7,3,01,02,0
781,0000372,03,1,1,2,0,7,3,01,02,0
782,0000372,05,1,1,1,0,1,1,01,02,0
783,0000372,14,0,0,1,0,35,2,01,02,0
784,0000374,01,0,0,1,0,50,2,01,02,0
785,0000374,03,1,1,2,0,15,0,01,02,0
786,0000375,01,0,0,2,0,40,3,01,02,0
787,0000375,02,0,0,1,0,40,3,01,02,0
788,0000375,03,1,1,2,0,15,2,01,02,0
789,0000375,06,0,0,2,0,47,2,01,02,0
790,0000376,01,0,0,1,0,32,0,02,01,0
791,0000376,13,0,0,1,0,36,0,02,01,0
792,0000376,13,0,0,1,0,35,1,02,01,0
793,0000376,13,0,0,1,0,34,0,02,01,0
794,0000376,13,0,0,1,0,30,1,02,01,0
795,0000376,13,0,0,2,0,30,0,02,01,0
796,0000376,13,0,0,1,0,18,2,02,01,0
797,0000377,01,0,0,1,0,36,0,01,01,0
798,0000377,02,0,0,2,0,35,2,01,01,0
799,0000377,05,1,1,2,0,17,0,01,01,0
800,0000377,05,1,1,2,0,16,0,01,01,0
801,0000377,05,1,1,1,0,14,0,01,01,0
802,0000378,01,0,0,1,0,82,1,01,01,0
803,0000379,01,0,0,2,0,37,2,05,74,0
804,0000379,03,1,1,2,0,15,3,05,74,0
805,0000379,03,1,1,2,0,2,1,05,74,0
806,0000379,15,0,0,1,0,61,2,01,02,0
807,0000380,01,0,0,1,0,58,0,01,02,0
808,0000380,03,0,0,2,0,25,0,01,02,0
809,0000380,08,0,1,2,0,1,3,01,02,0
810,0000380,15,0,0,2,0,48,3,01,02,0
811,0000381,01,0,0,2,0,30,3,01,01,0
812,0000381,02,0,0,1,0,33,0,01,01,0
813,0000382,01,0,0,1,0,44,0,02,73,0
814,0000382,02,0,0,2,0,39,0,02,73,0
815,0000382,03,1,1,1,0,17,0,02,73,0
816,0000382,03,1,1,2,0,14,1,02,73,0
817,0000382,03,1,1,1,0,12,1,02,73,0
818,0000382,03,1,1,2,0,10,0,02,73,0
819,0000383,17,0,0,1,0,37,1,01,01,2
820,0000384,01,0,0,2,0,79,0,01,01,0
821,0000385,01,0,0,1,0,60,2,01,02,0
822,0000385,02,0,0,2,0,58,1,01,02,0
823,0000386,01,0,0,2,0,26,1,01,02,0
824,0000386,05,1,1,1,0,5,1,01,02,0
825,0000386,05,1,1,2,0,3,0,01,02,0
826,0000387,01,0,0,2,0,39,1,01,02,0
827,0000387,03,1,1,2,0,16,2,01,02,0
828,0000387,03,1,1,2,0,15,0,01,02,0
829,0000387,03,1,1,2,0,15,0,01,02,0
830,0000388,01,0,0,2,0,65,3,01,02,0
831,0000389,01,0,0,1,0,24,2,01,01,0
832,0000389,13,0,0,1,0,25,3,01,01,0
833,0000390,01,0,0,1,0,29,1,01,02,0
834,0000390,03,1,1,1,0,5,0,01,02,0
835,0000391,01,0,0,2,0,75,3,01,01,0
836,0000392,01,0,0,2,0,47,3,01,02,0
837,0000392,03,0,0,1,0,27,1,01,02,0
838,0000393,01,0,0,1,0,31,0,01,02,0
839,0000394,01,0,0,2,0,61,0,01,02,0
840,0000395,01,0,0,1,0,46,1,01,02,0
841,0000395,02,0,0,2,0,49,0,01,02,0
842,0000395,03,0,0,1,0,21,1,01,02,0
843,0000396,01,0,0,1,0,45,0,01,01,0
844,0000396,02,0,0,2,0,39,3,01,01,0
845,0000396,03,1,1,2,0,15,1,01,01,0
846,0000397,01,0,0,2,0,59,3,01,01,0
847,0000399,01,0,0,1,0,34,1,01,02,0
848,0000399,03,1,1,1,0,3,0,01,02,0
849,0000399,14,0,0,2,0,28,0,01,02,0
850,0000400,01,0,0,2,0,57,0,01,02,0
851,0000400,08,0,1,1,0,13,1,01,02,0
852,0000401,01,0,0,1,0,41,0,01,01,0
853,0000402,01,0,0,2,0,44,0,01,02,0
854,0000402,03,0,0,1,0,18,3,01,02,0
855,0000402,06,0,0,2,0,41,3,01,02,0
856,0000402,07,0,0,2,0,71,1,01,02,0
857,0000404,16,0,0,1,0,20,1,01,02,1
858,0000405,16,0,0,2,0,89,0,01,02,1
859,0000406,01,0,0,2,0,78,3,01,02,0
860,0000406,03,0,0,1,0,54,3,01,02,0
861,0000406,03,0,0,1,0,52,0,01,02,0
862,0000407,01,0,0,1,0,54,0,01,01,0
863,0000407,02,0,0,2,0,52,2,01,01,0
864,0000409,01,0,0,1,0,45,2,01,01,0
865,0000409,02,0,0,2,0,43,0,01,01,0
866,0000409,05,1,1,1,0,13,3,01,01,0
867,0000409,05,1,1,2,0,11,2,01,01,0
868,0000409,07,0,0,2,0,69,1,01,01,0
869,0000412,01,0,0,2,0,66,1,01,02,0
870,0000412,03,0,0,1,0,48,0,01,02,0
871,0000412,12,0,0,2,0,48,0,01,02,0
872,0000414,01,0,0,1,0,38,2,01,01,0
873,0000414,02,0,0,2,0,39,2,01,01,0
874,0000414,03,1,1,2,0,6,0,01,01,0
875,0000414,03,1,1,1,0,4,1,01,01,0
876,0000414,03,1,1,2,0,2,2,01,01,0
877,0000415,01,0,0,1,0,82,2,11,01,0
878,0000416,01,0,0,1,0,52,1,01,02,0
879,0000416,02,0,0,2,0,52,2,01,02,0
880,0000418,01,0,0,2,0,65,0,01,01,0
881,0000419,01,0,0,2,0,88,1,01,01,0
882,0000421,01,0,0,1,0,57,3,01,01,0
883,0000421,02,0,0,2,0,58,3,01,01,0
884,0000422,01,0,0,2,0,29,1,01,02,0
885,0000422,03,1,1,2,0,12,2,01,02,0
886,0000422,03,1,1,1,0,11,0,01,02,0
887,0000422,03,1,1,1,0,8,0,01,02,0
888,0000423,01,0,0,2,0,44,3,01,01,0
889,0000424,01,0,0,2,0,65,0,01,01,0
890,0000425,01,0,0,1,0,48,1,01,01,0
891,0000425,02,0,0,2,0,47,2,01,01,0
892,0000425,03,0,0,2,0,23,3,01,01,0
893,0000425,03,0,0,1,0,19,0,01,01,0
894,0000425,03,1,1,2,0,11,1,01,01,0
895,0000427,01,0,0,2,0,76,1,01,01,0
896,0000427,03,0,0,1,0,57,3,01,01,0
897,0000427,03,0,0,1,0,52,3,01,01,0
898,0000429,01,0,0,2,0,67,1,01,01,0
899,0000431,01,0,0,2,0,26,0,01,02,0
900,0000431,03,1,1,2,0,6,0,01,02,0
901,0000431,03,1,1,1,0,5,0,01,02,0
902,0000432,01,0,0,2,0,61,2,01,01,0
903,0000432,03,0,0,2,0,38,2,01,01,0
904,0000432,08,0,1,1,0,17,2,01,74,0
905,0000432,08,0,1,2,0,13,2,01,74,0
906,0000432,08,0,1,2,0,10,2,01,74,0
907,0000432,08,0,1,2,0,8,0,01,74,0
908,0000433,01,0,0,2,0,30,3,01,01,0
909,0000433,06,0,0,2,0,27,0,01,01,0
910,0000434,01,0,0,1,0,58,3,01,02,0
911,0000434,02,0,0,2,0,59,2,01,02,0
912,0000434,03,0,0,1,0,25,3,01,02,0
913,0000435,01,0,0,1,0,49,0,01,74,0
914,0000435,05,0,0,2,0,26,3,25,02,0
915,0000435,05,0,0,1,0,20,0,01,02,0
916,0000435,05,1,1,1,0,4,1,01,02,0
917,0000435,08,0,1,2,0,7,1,01,02,0
918,0000435,08,0,1,1,0,1,1,01,02,0
919,0000435,14,0,0,2,0,44,1,01,74,0
920,0000436,01,0,0,1,0,45,2,01,02,0
921,0000437,01,0,0,1,0,46,0,02,73,0
922,0000437,02,0,0,2,0,24,1,02,73,0
923,0000437,03,1,1,1,0,5,1,02,73,0
924,0000437,03,1,1,2,0,3,3,02,73,0
925,0000437,07,0,0,1,0,69,1,02,73,0
926,0000437,11,0,0,2,0,59,1,02,73,0
927,0000438,01,0,0,2,0,72,1,03,73,0
928,0000439,01,0,0,1,0,37,3,01,02,0
929,0000439,02,0,0,2,0,28,0,01,02,0
930,0000439,03,1,1,2,0,12,3,01,02,0
931,0000439,03,1,1,1,0,3,1,01,02,0
932,0000439,03,1,1,1,0,2,1,01,02,0
933,0000440,01,0,0,1,0,29,2,01,02,0
934,0000440,03,1,1,2,0,7,1,02,02,0
935,0000440,03,1,1,1,0,6,0,01,02,0
936,0000440,03,1,1,1,0,6,0,01,02,0
937,0000440,06,0,0,2,0,25,0,01,02,0
938,0000440,06,0,0,2,0,23,2,01,02,0
939,0000440,11,0,0,1,0,32,2,01,02,0
940,0000440,11,0,1,1,0,2,2,01,02,0
941,0000441,01,0,0,2,0,46,3,01,01,0
942,0000441,03,1,1,2,0,16,3,01,01,0
943,0000441,12,0,0,1,0,47,1,01,01,0
944,0000442,01,0,0,2,0,43,2,01,01,0
945,0000443,01,0,0,2,0,62,1,03,74,0
946,0000443,08,0,0,1,0,25,3,03,74,0
947,0000443,08,0,1,2,0,12,1,03,74,0
948,0000443,08,0,1,2,0,10,3,03,74,0
949,0000443,08,0,1,2,0,7,2,03,74,0
950,0000443,08,0,1,2,0,5,2,03,74,0
951,0000444,01,0,0,1,0,27,3,01,01,0
952,0000444,14,0,0,2,0,25,2,01,01,0
953,0000445,01,0,0,2,0,64,1,01,01,0
954,0000446,01,0,0,2,0,35,3,01,01,0
955,0000446,07,0,0,2,0,51,3,01,02,0
956,0000446,14,0,0,1,0,35,3,01,02,0
957,0000447,01,0,0,2,0,40,2,01,02,0
958,0000447,03,0,0,1,0,18,1,01,02,0
959,0000447,03,1,1,2,0,15,3,01,02,0
960,0000447,03,1,1,1,0,15,3,01,02,0
961,0000448,01,0,0,1,0,37,1,01,01,0
962,0000449,01,0,0,1,0,35,0,01,02,0
963,0000449,02,0,0,2,0,36,2,01,02,0
964,0000449,05,1,1,1,0,15,1,01,02,0
965,0000449,05,1,1,1,0,11,1,01,02,0
966,0000449,05,1,1,1,0,7,2,01,02,0
967,0000449,07,0,0,1,0,64,2,01,02,0
968,0000450,01,0,0,2,0,81,0,01,01,0
969,0000450,02,0,0,1,0,80,0,01,01,0
970,0000450,03,0,0,1,0,60,0,01,01,0
971,0000450,03,0,0,2,0,56,2,01,01,0
972,0000451,01,0,0,1,0,32,1,01,01,0
973,0000454,01,0,0,1,0,72,3,03,02,0
974,0000454,02,0,0,2,0,43,1,03,02,0
975,0000454,08,0,1,2,0,8,1,03,02,0
976,0000454,08,0,1,2,0,4,2,03,02,0
977,0000455,01,0,0,1,0,45,0,01,01,0
978,0000455,03,1,1,2,0,9,1,01,01,0
979,0000455,03,1,1,2,0,8,0,01,01,0
980,0000456,16,0,0,1,0,42,0,09,01,1
981,0000457,01,0,0,2,0,66,1,01,02,0
982,0000459,01,0,0,1,0,54,0,01,02,0
983,0000460,01,0,0,1,0,55,0,01,02,0
984,0000460,02,0,0,2,0,47,0,01,02,0
985,0000460,03,0,0,2,0,19,3,01,02,0
986,0000460,03,1,1,1,0,17,3,01,02,0
987,0000460,03,1,1,1,0,14,1,01,02,0
988,0000460,03,1,1,2,0,12,0,01,02,0
989,0000460,03,1,1,1,0,7,3,01,02,0
990,0000461,01,0,0,2,0,61,2,01,02,0
991,0000461,02,0,0,1,0,67,3,01,02,0
992,0000461,03,0,0,2,0,27,1,01,02,0
993,0000462,01,0,0,2,0,59,0,01,02,0
994,0000463,01,0,0,1,0,22,3,01,02,0
995,0000463,06,0,0,1,0,22,2,01,02,0
996,0000463,06,0,1,2,0,17,2,01,02,0
997,0000463,11,0,0,1,0,23,2,01,02,0
998,0000464,01,0,0,2,0,75,1,01,02,0
999,0000464,03,0,0,1,0,58,3,01,02,0
1000,0000465,01,0,0,1,0,46,1,01,01,0
1001,0000467,01,0,0,1,0,62,3,01,02,0
1002,0000468,16,0,0,2,0,80,2,01,01,1
1003,0000469,01,0,0,2,0,48,2,01,01,0
1004,0000469,03,0,0,1,0,25,3,01,01,0
1005,0000469,03,0,0,2,0,21,0,01,01,0
1006,0000469,03,0,0,2,0,19,3,01,01,0
1007,0000469,15,0,0,1,0,26,0,01,01,0
1008,0000470,01,0,0,2,0,46,2,01,01,0
1009,0000470,02,0,0,1,0,51,2,01,01,0
1010,0000470,03,1,1,2,0,17,0,01,01,0
1011,0000471,17,0,0,1,0,51,2,01,02,2
1012,0000472,01,0,0,1,0,81,2,01,01,0
1013,0000472,02,0,0,2,0,80,3,01,01,0
1014,0000473,01,0,0,2,0,54,2,01,01,0
1015,0000474,01,0,0,2,0,27,0,05,74,0
1016,0000474,03,1,1,2,0,6,1,05,74,0
1017,0000474,03,1,1,2,0,5,1,05,74,0
1018,0000474,03,1,1,1,0,4,0,05,74,0
1019,0000474,03,1,1,2,0,1,2,05,74,0
1020,0000475,01,0,0,2,0,42,1,01,02,0
1021,0000475,03,0,0,2,0,23,1,01,02,0
1022,0000475,03,0,0,1,0,19,2,01,02,0
1023,0000476,01,0,0,2,0,28,3,01,02,0
1024,0000478,01,0,0,2,0,55,2,01,01,0
1025,0000478,03,0,0,1,0,19,1,01,01,0
1026,0000479,01,0,0,2,0,74,3,01,02,0
1027,0000479,03,0,0,2,0,55,0,01,02,0
1028,0000479,08,0,0,1,0,26,2,01,02,0
1029,0000479,08,0,0,1,0,18,2,01,02,0
1030,0000479,08,0,1,2,0,17,1,01,02,0
1031,0000480,01,0,0,2,0,37,0,01,01,0
1032,0000480,14,0,0,1,0,40,3,01,01,0
1033,0000481,01,0,0,1,0,23,2,01,01,0
1034,0000482,01,0,0,2,0,24,3,01,02,0
1035,0000482,07,0,0,2,0,44,1,01,02,0
1036,0000483,01,0,0,2,0,58,2,01,02,0
1037,0000483,14,0,0,1,0,77,2,01,02,0
1038,0000484,01,0,0,2,0,28,2,01,01,0
1039,0000485,01,0,0,1,0,67,0,01,01,0
1040,0000485,02,0,0,2,0,64,2,01,01,0
1041,0000487,01,0,0,1,0,78,2,03,73,0
1042,0000487,02,0,0,2,0,68,1,01,01,0
1043,0000487,08,0,0,1,0,26,0,03,01,0
1044,0000488,01,0,0,2,0,31,2,01,01,0
1045,0000488,06,0,0,1,0,27,0,01,01,0
1046,0000490,01,0,0,2,0,29,2,01,02,0
1047,0000490,03,1,1,2,0,6,1,01,02,0
1048,0000491,01,0,0,2,0,38,3,01,01,0
1049,0000491,02,0,0,1,0,38,0,01,01,0
1050,0000492,01,0,0,1,0,40,3,01,01,0
1051,0000492,15,0,0,1,0,47,0,01,01,0
1052,0000492,15,0,0,1,0,33,3,01,01,0
1053,0000493,17,0,0,1,0,18,0,01,02,2
1054,0000494,01,0,0,2,0,41,2,01,02,0
1055,0000494,03,0,0,2,0,19,1,01,02,0
1056,0000494,03,1,1,2,0,17,3,01,02,0
1057,0000494,03,1,1,2,0,16,0,01,02,0
1058,0000494,03,1,1,2,0,14,2,01,02,0
1059,0000496,01,0,0,1,0,69,1,01,01,0
1060,0000496,02,0,0,2,0,61,2,01,01,0
1061,0000497,01,0,0,1,0,50,3,01,01,0
1062,0000498,01,0,0,1,0,52,0,02,73,0
1063,0000498,02,0,0,2,0,39,2,02,73,0
1064,0000498,03,1,1,2,0,11,3,02,73,0
1065,0000498,03,1,1,2,0,9,3,02,73,0
1066,0000498,15,0,0,2,0,42,1,02,73,0
1067,0000498,15,0,0,2,0,29,0,02,73,0
1068,0000498,15,0,0,2,0,29,2,02,73,0
